class,age,male,female
0,0 to 1,488.69,452.48
1,1 to 5,1872.5,1730.74
10,10 to 15,2536.18,2408.32
15,15 to 20,2869.53,2892.14
20,20 to 25,2859.3,2695.85
25,25 to 30,2770.57,2531.42
30,30 to 35,2686.19,2490.48
35,35 to 40,2563.3,2387.79
40,40 to 45,2311.06,2257.68
45,45 to 50,2064.19,1984.78
5,5 to 10,2085.36,1923.91
50,50 to 55,1804.98,1828.13
55,55 to 60,1624.14,1563.83
60,60 to 65,1362.7,1333.52
65,65 to 70,1024.36,1064.67
70,70 to 75,673.38,743.31
75,75 to 80,364.86,448.44
80,80 and over,309.39,350.24
