class,age,male,female
0,0 to 1,228.22,201.78
1,1 to 5,874.44,771.81
10,10 to 15,1208.7,1081.69
15,15 to 20,1356.7,1242.3
20,20 to 25,1506.39,1377.89
25,25 to 30,1456.63,1400.37
30,30 to 35,1436.11,1320.1
35,35 to 40,1341.42,1236.88
40,40 to 45,1185.32,1075.68
45,45 to 50,1043.91,951.17
5,5 to 10,1094.42,972.51
50,50 to 55,888.61,836.43
55,55 to 60,801.02,697.87
60,60 to 65,601.98,525.14
65,65 to 70,437.25,383.74
70,70 to 75,291.21,292.94
75,75 to 80,200.71,198.37
80,80 and over,176.73,184.48
