class,age,male,female
0,0 to 1,1084.37,964.94
1,1 to 5,4154.93,3690.91
10,10 to 15,5485.88,5068.4
15,15 to 20,5558.64,5584.46
20,20 to 25,6047.53,5898.15
25,25 to 30,5897.3,5613.67
30,30 to 35,5417.55,5079.86
35,35 to 40,4985.12,4704
40,40 to 45,4397.7,4219.72
45,45 to 50,3911.14,3866.43
5,5 to 10,4907.52,4454.9
50,50 to 55,3441.57,3540.75
55,55 to 60,3101.51,3094.06
60,60 to 65,2646.03,2446.75
65,65 to 70,1928.76,1867.19
70,70 to 75,1397.54,1483.48
75,75 to 80,972.27,979.63
80,80 and over,780.97,803.55
