class,age,male,female
0,0 to 1,564.66,515.8
1,1 to 5,2163.58,1972.93
10,10 to 15,2833.3,2703.91
15,15 to 20,2881.84,2788.19
20,20 to 25,2939.36,2834.91
25,25 to 30,2903.02,2735.98
30,30 to 35,2722.07,2621.19
35,35 to 40,2629.02,2445.47
40,40 to 45,2329.24,2250.36
45,45 to 50,2137.1,1957.18
5,5 to 10,2684.75,2482.29
50,50 to 55,1708.15,1685.63
55,55 to 60,1517.02,1354.72
60,60 to 65,1103.28,1133.81
65,65 to 70,801.59,831.37
70,70 to 75,490.85,528.57
75,75 to 80,266.79,305.59
80,80 and over,211.11,236.25
