class,age,male,female
0,0 to 1,702.28,654.09
1,1 to 5,2690.89,2501.89
10,10 to 15,3247.29,3074.97
15,15 to 20,2706.55,2850.24
20,20 to 25,2599.56,2818.61
25,25 to 30,2739.16,2688.76
30,30 to 35,2523.81,2573.75
35,35 to 40,2448.94,2536.94
40,40 to 45,2290.17,2362.55
45,45 to 50,2037.35,2038.01
5,5 to 10,3748.99,3526.78
50,50 to 55,1669.88,1763.44
55,55 to 60,1275.45,1406.18
60,60 to 65,1060.76,1471.24
65,65 to 70,756.67,1053.15
70,70 to 75,358.2,594.04
75,75 to 80,149.34,249.72
80,80 and over,121.38,204.48
