class,age,male,female
0,0 to 1,525.36,491.9
1,1 to 5,2013.01,1881.53
10,10 to 15,2690.33,2553.46
15,15 to 20,2361.11,2275.35
20,20 to 25,2216.73,2274.36
25,25 to 30,2256.55,2207.82
30,30 to 35,2096.72,2081.07
35,35 to 40,2030.61,2053.37
40,40 to 45,1897.14,1954.39
45,45 to 50,1770.81,1748.61
5,5 to 10,2691.66,2469.5
50,50 to 55,1501.51,1570.41
55,55 to 60,1310.59,1285.57
60,60 to 65,1056.02,1076.71
65,65 to 70,734.65,760.62
70,70 to 75,419.82,524.23
75,75 to 80,239.68,304.73
80,80 and over,185.81,234.16
