class,age,male,female
0,0 to 1,940.29,884.5
1,1 to 5,3602.84,3383.2
10,10 to 15,3894.82,3721.92
15,15 to 20,3199.15,3400.98
20,20 to 25,3224.41,3488.29
25,25 to 30,3468.79,3279.98
30,30 to 35,3236,3128.03
35,35 to 40,3077.08,3117.9
40,40 to 45,2867.63,2888.43
45,45 to 50,2635.48,2532.19
5,5 to 10,4498.28,4404
50,50 to 55,2131.58,2098.58
55,55 to 60,1727.11,1802.07
60,60 to 65,1567.13,1920.54
65,65 to 70,1081.77,1296.07
70,70 to 75,483.95,674.42
75,75 to 80,205.53,314.07
80,80 and over,148.08,227.86
