class,age,male,female
0,0 to 1,1346.23,1250.77
1,1 to 5,5158.28,4784.2
10,10 to 15,6431.63,6123.24
15,15 to 20,5441.25,5418.16
20,20 to 25,5145.44,5133.82
25,25 to 30,5346.15,5104.29
30,30 to 35,5382.49,5357.75
35,35 to 40,5390.13,5093.54
40,40 to 45,4804.98,4728.02
45,45 to 50,4273.07,4161.51
5,5 to 10,6241.22,5812.55
50,50 to 55,3688.2,3716.66
55,55 to 60,3152.93,3363.68
60,60 to 65,2921.55,3014.88
65,65 to 70,1972.19,2143.72
70,70 to 75,1124.76,1461.12
75,75 to 80,598.24,861.33
80,80 and over,498.99,677.47
