class,age,male,female
0,0 to 1,362.08,338.7
1,1 to 5,1387.34,1295.52
10,10 to 15,1853.55,1758
15,15 to 20,1631.75,1570
20,20 to 25,1534.71,1572.62
25,25 to 30,1562.82,1528.5
30,30 to 35,1453.64,1440.73
35,35 to 40,1406.53,1420.07
40,40 to 45,1312.74,1350.35
45,45 to 50,1224.35,1208
5,5 to 10,1853.6,1699.59
50,50 to 55,1038.41,1085.01
55,55 to 60,906.91,888.38
60,60 to 65,730.03,744.02
65,65 to 70,508.66,525.99
70,70 to 75,290.88,362.22
75,75 to 80,166.22,210.92
80,80 and over,128.51,162.22
