class,age,male,female
0,0 to 1,1241.49,1159.34
1,1 to 5,4756.93,4434.47
10,10 to 15,5509.21,5167.9
15,15 to 20,5078.18,5130.78
20,20 to 25,5218.97,5422.51
25,25 to 30,5486.27,5205.75
30,30 to 35,5204.46,4832.51
35,35 to 40,4787.77,4477.56
40,40 to 45,4313.8,4225.57
45,45 to 50,3971.55,3705.52
5,5 to 10,5696.41,5362.33
50,50 to 55,3297.1,3309.13
55,55 to 60,2871.2,2737.11
60,60 to 65,2315.89,2287.66
65,65 to 70,1568.04,1530.29
70,70 to 75,903.1,1074.47
75,75 to 80,512.94,609.38
80,80 and over,410.48,476.85
