class,age,male,female
0,0 to 1,1484.97,1253.08
1,1 to 5,5689.89,4793.02
10,10 to 15,7275.24,6729.83
15,15 to 20,7528.3,7192.55
20,20 to 25,7607.57,7380.61
25,25 to 30,7617.56,7336.49
30,30 to 35,7578.33,7091.98
35,35 to 40,7257.09,6502.52
40,40 to 45,6259.28,5843.27
45,45 to 50,5479.57,5188.05
5,5 to 10,6578.38,5842.68
50,50 to 55,4760.14,4857.62
55,55 to 60,4522.55,4227.18
60,60 to 65,3868.58,3532.31
65,65 to 70,2818.39,2553.53
70,70 to 75,1891.45,1822.12
75,75 to 80,1163.15,1085.89
80,80 and over,934.88,863.14
