class,age,male,female
0,0 to 1,855.36,780.36
1,1 to 5,3277.44,2984.89
10,10 to 15,4433.15,4164.3
15,15 to 20,4805.35,4786.52
20,20 to 25,4933.8,4868.18
25,25 to 30,4858.4,4579.71
30,30 to 35,4571.72,4294.75
35,35 to 40,4291.81,4066.52
40,40 to 45,3900.49,3837.37
45,45 to 50,3572.84,3417.84
5,5 to 10,3929.08,3556.53
50,50 to 55,3052.27,3108.47
55,55 to 60,2759.82,2574
60,60 to 65,2256.85,2110.8
65,65 to 70,1603.04,1543.89
70,70 to 75,1001.25,1103.48
75,75 to 80,613.6,647.78
80,80 and over,483.13,556.76
