class,age,male,female
0,0 to 1,482.07,446.28
1,1 to 5,1847.11,1707.02
10,10 to 15,2501.3,2375.25
15,15 to 20,2831.81,2854.37
20,20 to 25,2823.72,2661.24
25,25 to 30,2737.02,2499.76
30,30 to 35,2652.83,2457.52
35,35 to 40,2530.19,2355.53
40,40 to 45,2280.73,2226.66
45,45 to 50,2036.5,1958.27
5,5 to 10,2056.17,1896.82
50,50 to 55,1782.18,1804.6
55,55 to 60,1603.62,1543.86
60,60 to 65,1347.31,1316.73
65,65 to 70,1012.14,1050.08
70,70 to 75,665.49,733.62
75,75 to 80,360.55,442.53
80,80 and over,305.97,345.77
