class,age,male,female
0,0 to 1,1123.53,951.77
1,1 to 5,4304.95,3640.53
10,10 to 15,5496.95,5085.87
15,15 to 20,5705.38,5462.51
20,20 to 25,5792.99,5623.67
25,25 to 30,5793.23,5583.82
30,30 to 35,5722.37,5359.45
35,35 to 40,5470.87,4918.17
40,40 to 45,4722.07,4422.01
45,45 to 50,4138.81,3946.71
5,5 to 10,4977,4433.62
50,50 to 55,3606.85,3698.57
55,55 to 60,3423.55,3227.21
60,60 to 65,2934.95,2679.97
65,65 to 70,2140.44,1951.76
70,70 to 75,1446.62,1406.74
75,75 to 80,903.56,848.5
80,80 and over,721.06,673.22
