class,age,male,female
0,0 to 1,2582.19,2357.13
1,1 to 5,9894,9016.03
10,10 to 15,13381.03,12573.88
15,15 to 20,14562.04,14500.2
20,20 to 25,14966.95,14757.02
25,25 to 30,14723.7,13871.06
30,30 to 35,13850.32,13006.96
35,35 to 40,13002.99,12323.61
40,40 to 45,11822.82,11638.32
45,45 to 50,10835.38,10366.36
5,5 to 10,11861.28,10738.39
50,50 to 55,9258.03,9421.16
55,55 to 60,8359.23,7796.46
60,60 to 65,6829.67,6389.53
65,65 to 70,4858.08,4678.92
70,70 to 75,3032.41,3344.45
75,75 to 80,1862.17,1967.45
80,80 and over,1463.95,1692.09
