class,age,male,female
0,0 to 1,393.17,366.19
1,1 to 5,1506.5,1400.69
10,10 to 15,1817.99,1721.51
15,15 to 20,1515.25,1595.72
20,20 to 25,1455.36,1578.03
25,25 to 30,1533.52,1505.31
30,30 to 35,1412.92,1440.89
35,35 to 40,1370.99,1420.29
40,40 to 45,1282.12,1322.66
45,45 to 50,1140.59,1140.96
5,5 to 10,2098.96,1974.56
50,50 to 55,934.84,987.24
55,55 to 60,714.01,787.2
60,60 to 65,593.8,823.66
65,65 to 70,423.58,589.6
70,70 to 75,200.5,332.55
75,75 to 80,83.58,139.77
80,80 and over,67.93,114.45
