class,age,male,female
0,0 to 1,983.47,823.14
1,1 to 5,3768.31,3148.52
10,10 to 15,5135.5,4665.54
15,15 to 20,5141.98,4713.07
20,20 to 25,5325.56,4710.88
25,25 to 30,5511.66,5097.38
30,30 to 35,5278.34,4933.64
35,35 to 40,5177.99,4617.06
40,40 to 45,4498.35,4014
45,45 to 50,4002.44,3636.89
5,5 to 10,4694.37,3949.55
50,50 to 55,3356.36,3473.97
55,55 to 60,3418.53,3179.95
60,60 to 65,3075.47,2688.41
65,65 to 70,2226.49,1978.94
70,70 to 75,1504.17,1454.19
75,75 to 80,1041,962.52
80,80 and over,932.83,845.05
