class,age,male,female
0,0 to 1,514.98,476.78
1,1 to 5,1973.23,1823.67
10,10 to 15,2672.97,2538.04
15,15 to 20,3026.47,3050.76
20,20 to 25,3018.16,2845.46
25,25 to 30,2925.91,2672.97
30,30 to 35,2836.65,2628.1
35,35 to 40,2705.72,2519.45
40,40 to 45,2439.52,2381.87
45,45 to 50,2178.47,2094.91
5,5 to 10,2196.72,2026.42
50,50 to 55,1906.37,1930.1
55,55 to 60,1714.99,1650.47
60,60 to 65,1439.7,1407.23
65,65 to 70,1081.5,1122.77
70,70 to 75,711.49,784.6
75,75 to 80,385.49,473.38
80,80 and over,327.06,369.6
