class,age,male,female
0,0 to 1,1112.04,1035.22
1,1 to 5,4260.93,3959.7
10,10 to 15,5232.16,4948.1
15,15 to 20,4462.24,4636.23
20,20 to 25,4278.16,4572.08
25,25 to 30,4450.28,4379.17
30,30 to 35,4115.48,4201.17
35,35 to 40,3988.26,4139.79
40,40 to 45,3717.7,3829.15
45,45 to 50,3306.57,3294.19
5,5 to 10,5907.32,5550.87
50,50 to 55,2703.68,2887.66
55,55 to 60,2101.89,2344.3
60,60 to 65,1790.67,2420.31
65,65 to 70,1287.53,1721.08
70,70 to 75,629.07,985.24
75,75 to 80,274.1,426.73
80,80 and over,211.68,349.48
