class,age,male,female
0,0 to 1,790.49,726.08
1,1 to 5,3028.87,2777.23
10,10 to 15,3883.91,3747.46
15,15 to 20,4321.61,4312.8
20,20 to 25,4225.33,3739.58
25,25 to 30,3989.83,3472.43
30,30 to 35,3685.09,3338.76
35,35 to 40,3461.2,3095.74
40,40 to 45,2980.27,2860.81
45,45 to 50,2614.43,2483.48
5,5 to 10,3335.52,3089.64
50,50 to 55,2301.03,2393.85
55,55 to 60,2164.88,2234.51
60,60 to 65,2111.06,2013.27
65,65 to 70,1597.31,1475.68
70,70 to 75,952.69,982.68
75,75 to 80,511.74,568.98
80,80 and over,451.97,513.83
