class,age,male,female
0,0 to 1,982.39,840.72
1,1 to 5,3764.15,3215.76
10,10 to 15,5102.44,4699.93
15,15 to 20,4932.47,4885.59
20,20 to 25,5140.02,4981.47
25,25 to 30,5053.07,4739.53
30,30 to 35,5012.25,4650.87
35,35 to 40,4677,4265.63
40,40 to 45,4102.13,3794.49
45,45 to 50,3600.11,3256.83
5,5 to 10,4471.72,3920.31
50,50 to 55,3040.39,2920.68
55,55 to 60,2736.55,2452.68
60,60 to 65,2257.19,2094.39
65,65 to 70,1618.12,1450.88
70,70 to 75,1080.81,1037.13
75,75 to 80,622.85,602.89
80,80 and over,563.06,522.24
