class,age,male,female
0,0 to 1,344.7,322.71
1,1 to 5,1320.78,1234.36
10,10 to 15,1766.93,1677.38
15,15 to 20,1551.05,1494.63
20,20 to 25,1456.7,1494.44
25,25 to 30,1483.01,1451.6
30,30 to 35,1378.42,1368.36
35,35 to 40,1335.29,1350.52
40,40 to 45,1247.92,1285.61
45,45 to 50,1164.68,1150.29
5,5 to 10,1767.61,1621.37
50,50 to 55,988.09,1033.36
55,55 to 60,862.56,846.03
60,60 to 65,695.4,708.34
65,65 to 70,483.74,500.45
70,70 to 75,276.73,345.42
75,75 to 80,158.06,200.93
80,80 and over,122.59,154.43
