class,age,male,female
0,0 to 1,1044.66,982.13
1,1 to 5,4002.76,3756.65
10,10 to 15,4381.42,4179.24
15,15 to 20,3646.06,3854.66
20,20 to 25,3691.04,3973.97
25,25 to 30,3963.94,3762.2
30,30 to 35,3706.4,3577.89
35,35 to 40,3521.05,3564.77
40,40 to 45,3271.26,3284.57
45,45 to 50,2998.48,2878.63
5,5 to 10,5002.15,4886.43
50,50 to 55,2424.27,2394.6
55,55 to 60,1966.09,2055.71
60,60 to 65,1780.67,2174.02
65,65 to 70,1235.21,1472.87
70,70 to 75,554.98,766.69
75,75 to 80,238.4,359.71
80,80 and over,172.1,265.95
