class,age,male,female
0,0 to 1,1227.26,1022.51
1,1 to 5,4702.42,3911.1
10,10 to 15,6407.87,5812.82
15,15 to 20,6350.84,5798.83
20,20 to 25,6542.6,5762.33
25,25 to 30,6794.3,6272.88
30,30 to 35,6506.58,6094.12
35,35 to 40,6412.1,5701.48
40,40 to 45,5549.61,4946.86
45,45 to 50,4939.45,4488.51
5,5 to 10,5876.52,4920.16
50,50 to 55,4137.64,4313.23
55,55 to 60,4254.69,3978.59
60,60 to 65,3874.09,3378.76
65,65 to 70,2795.4,2473.63
70,70 to 75,1882.63,1807.3
75,75 to 80,1294.83,1189.73
80,80 and over,1170.85,1046.71
