class,age,male,female
0,0 to 1,1003.58,899.58
1,1 to 5,3845.36,3440.9
10,10 to 15,5631.93,5153.44
15,15 to 20,5939.89,5845.34
20,20 to 25,6520.44,6363.2
25,25 to 30,6936.32,6705.98
30,30 to 35,6471.3,5979.49
35,35 to 40,5859.58,5530.46
40,40 to 45,5408.58,5222.14
45,45 to 50,4834.71,4714.45
5,5 to 10,4727.23,4242.62
50,50 to 55,4410.92,4480.66
55,55 to 60,4055.55,3795.99
60,60 to 65,3247.56,2952.78
65,65 to 70,2494.21,2428.94
70,70 to 75,1888.23,2099.39
75,75 to 80,1490.41,1474.31
80,80 and over,1173.47,1196.01
