class,age,male,female
0,0 to 1,766.39,736.01
1,1 to 5,2936.52,2815.25
10,10 to 15,3286.54,3134.35
15,15 to 20,2590.75,2643.03
20,20 to 25,2452.94,2648.84
25,25 to 30,2763.77,2568.36
30,30 to 35,2533.59,2442.25
35,35 to 40,2448.14,2335.64
40,40 to 45,2104.53,2042.7
45,45 to 50,1908.63,1856.5
5,5 to 10,3596.11,3517.87
50,50 to 55,1571.16,1533.06
55,55 to 60,1272.76,1347.29
60,60 to 65,1102.24,1234.59
65,65 to 70,757.95,906.76
70,70 to 75,404.47,546.61
75,75 to 80,191.15,276.69
80,80 and over,149.95,221.42
