class,age,male,female
0,0 to 1,372.77,348.12
1,1 to 5,1428.32,1331.54
10,10 to 15,1656.62,1554.2
15,15 to 20,1526.16,1541.21
20,20 to 25,1567.01,1627.96
25,25 to 30,1646.8,1563.06
30,30 to 35,1561.93,1451.22
35,35 to 40,1437.58,1345.49
40,40 to 45,1295.74,1269.9
45,45 to 50,1193.11,1113.84
5,5 to 10,1712.35,1611.5
50,50 to 55,990.7,994.74
55,55 to 60,862.74,822.69
60,60 to 65,695.87,687.62
65,65 to 70,471.28,460.23
70,70 to 75,271.39,323.07
75,75 to 80,154.14,183.27
80,80 and over,123.31,143.38
