class,age,male,female
0,0 to 1,672.14,560.16
1,1 to 5,2575.4,2142.61
10,10 to 15,3509.43,3183.91
15,15 to 20,3480.36,3178.74
20,20 to 25,3586.58,3159.74
25,25 to 30,3723.9,3438.41
30,30 to 35,3566.1,3339.61
35,35 to 40,3513.33,3124.5
40,40 to 45,3041.53,2711.35
45,45 to 50,2707.09,2459.94
5,5 to 10,3217.7,2694.85
50,50 to 55,2267.8,2363.04
55,55 to 60,2330.61,2178.68
60,60 to 65,2120.61,1849.78
65,65 to 70,1530.51,1354.78
70,70 to 75,1031,990.22
75,75 to 80,709.41,652.1
80,80 and over,641.08,573.59
