class,age,male,female
0,0 to 1,1963.45,1874.69
1,1 to 5,7523.24,7170.67
10,10 to 15,8316.64,7937.96
15,15 to 20,6630.12,6856.04
20,20 to 25,6400.63,6924.4
25,25 to 30,7109.43,6635.61
30,30 to 35,6541.81,6308.7
35,35 to 40,6285.25,6112.19
40,40 to 45,5541.67,5448.85
45,45 to 50,5051.68,4895.35
5,5 to 10,9269.55,9075.33
50,50 to 55,4130.62,4040.79
55,55 to 60,3343.59,3521.28
60,60 to 65,2933.85,3395.8
65,65 to 70,2019.02,2422.75
70,70 to 75,1017.44,1390.02
75,75 to 80,464.8,683.97
80,80 and over,355.8,532.24
