class,age,male,female
0,0 to 1,864.94,790.06
1,1 to 5,3314.12,3021.96
10,10 to 15,4340.76,4142.27
15,15 to 20,4417.31,4274.34
20,20 to 25,4506.23,4346.59
25,25 to 30,4450.46,4194.48
30,30 to 35,4173.16,4017.92
35,35 to 40,4029.94,3748.84
40,40 to 45,3570.85,3450.07
45,45 to 50,3276.09,3000.81
5,5 to 10,4111.76,3801.35
50,50 to 55,2619.34,2585.15
55,55 to 60,2326.4,2077.64
60,60 to 65,1692.72,1738.38
65,65 to 70,1229.62,1274.66
70,70 to 75,753.2,811.09
75,75 to 80,409.69,469.02
80,80 and over,324.22,362.89
