class,age,male,female
0,0 to 1,803.76,734.35
1,1 to 5,3079.71,2808.87
10,10 to 15,4027.44,3842.71
15,15 to 20,4092.74,3961.57
20,20 to 25,4175.37,4030.17
25,25 to 30,4126.44,3889.38
30,30 to 35,3869.93,3724.86
35,35 to 40,3735.59,3474.85
40,40 to 45,3310.18,3198.29
45,45 to 50,3036.95,2781.7
5,5 to 10,3819.69,3532.28
50,50 to 55,2428.44,2396.75
55,55 to 60,2156.23,1926.63
60,60 to 65,1569.91,1612.21
65,65 to 70,1139.61,1180.91
70,70 to 75,697.58,751.83
75,75 to 80,379.35,434.61
80,80 and over,300.31,336.12
