class,age,male,female
0,0 to 1,1188.92,1113.04
1,1 to 5,4555.51,4257.36
10,10 to 15,6094.51,5785.51
15,15 to 20,5351.77,5156.7
20,20 to 25,5026.72,5156.34
25,25 to 30,5117.21,5008.47
30,30 to 35,4756.39,4721.29
35,35 to 40,4607.66,4660.02
40,40 to 45,4305.92,4435.38
45,45 to 50,4018.53,3968.43
5,5 to 10,6096.02,5591.76
50,50 to 55,3409.37,3564.7
55,55 to 60,2976.12,2918.45
60,60 to 65,2398.62,2443.16
65,65 to 70,1668.99,1726.65
70,70 to 75,954.7,1191.63
75,75 to 80,545.52,693.42
80,80 and over,423.14,533.11
