class,age,male,female
0,0 to 1,1143.26,1040.55
1,1 to 5,4380.56,3980.1
10,10 to 15,5960.91,5549.91
15,15 to 20,5693.15,5450.87
20,20 to 25,5884.23,5535.29
25,25 to 30,6183.63,5840.08
30,30 to 35,5841.7,5330.47
35,35 to 40,5348.38,4919.86
40,40 to 45,4639.74,4363.63
45,45 to 50,4183.7,3903.65
5,5 to 10,5590.15,5146.1
50,50 to 55,3560.96,3485.02
55,55 to 60,3029.34,2825.18
60,60 to 65,2430.23,2343.22
65,65 to 70,1934.91,1824.15
70,70 to 75,1230.24,1350.93
75,75 to 80,848.67,889.27
80,80 and over,664.61,762.33
