class,age,male,female
0,0 to 1,2033.79,1821.64
1,1 to 5,7792.73,6967.76
10,10 to 15,11363.09,10434.36
15,15 to 20,11868.2,11748.21
20,20 to 25,12900.43,12678.14
25,25 to 30,13628.2,13270.77
30,30 to 35,12729.64,11861.42
35,35 to 40,11545.1,10973.84
40,40 to 45,10646.45,10327.24
45,45 to 50,9533.36,9349.74
5,5 to 10,9558.9,8590.41
50,50 to 55,8691.83,8867.74
55,55 to 60,7997.57,7526.86
60,60 to 65,6445.04,5884.57
65,65 to 70,4980.35,4847.36
70,70 to 75,3751.14,4166.98
75,75 to 80,2959.31,2933.03
80,80 and over,2308.33,2365.04
