class,age,male,female
0,0 to 1,1566.46,1505.23
1,1 to 5,6002.12,5757.49
10,10 to 15,6703.65,6393.45
15,15 to 20,5276.89,5386.32
20,20 to 25,4996.58,5404.41
25,25 to 30,5638.88,5237.43
30,30 to 35,5159.32,4969.82
35,35 to 40,4981.33,4753.67
40,40 to 45,4278.91,4152.03
45,45 to 50,3882.43,3776.24
5,5 to 10,7351.98,7198.11
50,50 to 55,3192.36,3112.53
55,55 to 60,2582.63,2733.28
60,60 to 65,2232.76,2506.42
65,65 to 70,1536.11,1842.19
70,70 to 75,818.09,1106.84
75,75 to 80,385.21,557.7
80,80 and over,301.56,446.51
