class,age,male,female
0,0 to 1,1692.1,1595.37
1,1 to 5,6483.52,6102.29
10,10 to 15,7937.63,7591.09
15,15 to 20,6773.78,6875.8
20,20 to 25,6440.43,6487.85
25,25 to 30,6561.6,6207.07
30,30 to 35,6368.13,6368.46
35,35 to 40,6113.99,5843
40,40 to 45,5502.02,5663.91
45,45 to 50,5128.26,4929.61
5,5 to 10,7460.94,7220.17
50,50 to 55,4266.63,4544.85
55,55 to 60,3840.76,4161.79
60,60 to 65,4053.8,4270.48
65,65 to 70,2657.43,2920.02
70,70 to 75,1488.79,1884.5
75,75 to 80,742.99,1150.77
80,80 and over,663.21,1005.73
