class,age,male,female
0,0 to 1,984.28,929.68
1,1 to 5,3771.42,3556.01
10,10 to 15,4100.06,3815.6
15,15 to 20,3117.05,3410.1
20,20 to 25,3238.27,3488.92
25,25 to 30,3673.23,3371.74
30,30 to 35,3299.84,3040.09
35,35 to 40,2991.83,2902.53
40,40 to 45,2744.71,2550.91
45,45 to 50,2317.91,2183.44
5,5 to 10,4790.11,4676.05
50,50 to 55,1827.81,1759.61
55,55 to 60,1375.47,1478.44
60,60 to 65,1314.56,1683.43
65,65 to 70,899.2,1148.93
70,70 to 75,438.54,647.33
75,75 to 80,198.65,290.93
80,80 and over,154.86,262.68
