class,age,male,female
0,0 to 1,1357.09,1232.25
1,1 to 5,5199.87,4713.36
10,10 to 15,7215.45,6802.02
15,15 to 20,6993.77,7083.04
20,20 to 25,7146.84,6999.77
25,25 to 30,7005.56,6799.42
30,30 to 35,6595.27,6252.57
35,35 to 40,6018.04,5774.13
40,40 to 45,5396.48,5268.32
45,45 to 50,4858.01,4771.73
5,5 to 10,6291.4,5744.56
50,50 to 55,4381.99,4277.81
55,55 to 60,3628.34,3429.28
60,60 to 65,2856.57,2686.39
65,65 to 70,2255.63,2201.16
70,70 to 75,1689.35,1858.42
75,75 to 80,1153.37,1182.5
80,80 and over,902.27,997.73
