class,age,male,female
0,0 to 1,458.07,410.14
1,1 to 5,1755.16,1568.79
10,10 to 15,2558.96,2343.77
15,15 to 20,2708.64,2661.24
20,20 to 25,2971.91,2890.29
25,25 to 30,3150.69,3040.42
30,30 to 35,2943.23,2717.92
35,35 to 40,2670.61,2516.15
40,40 to 45,2462.31,2367.53
45,45 to 50,2200.13,2136.24
5,5 to 10,2153.38,1931.75
50,50 to 55,1998.37,2024
55,55 to 60,1837.8,1713.83
60,60 to 65,1469.67,1335.94
65,65 to 70,1128.1,1096.95
70,70 to 75,850.89,943.5
75,75 to 80,669.93,662.7
80,80 and over,527.72,538.88
