class,age,male,female
0,0 to 1,1212.98,1132.05
1,1 to 5,4647.69,4330.1
10,10 to 15,5389.66,5055.18
15,15 to 20,4970.52,5020.85
20,20 to 25,5108.78,5304.5
25,25 to 30,5367.09,5092.15
30,30 to 35,5093.2,4729.42
35,35 to 40,4686.32,4381.72
40,40 to 45,4221.37,4133.08
45,45 to 50,3884.98,3623.74
5,5 to 10,5565.57,5236.66
50,50 to 55,3225.44,3236
55,55 to 60,2809.59,2676.78
60,60 to 65,2266.25,2237.65
65,65 to 70,1535.3,1497.39
70,70 to 75,885.5,1051.34
75,75 to 80,502.94,596.36
80,80 and over,403.02,467.07
