class,age,male,female
0,0 to 1,845.87,778.48
1,1 to 5,3241.07,2977.7
10,10 to 15,4170.95,4015.75
15,15 to 20,4544.77,4537.67
20,20 to 25,4436.51,3961.71
25,25 to 30,4216.57,3695.83
30,30 to 35,3900.8,3562.3
35,35 to 40,3675.62,3308.97
40,40 to 45,3173.36,3045
45,45 to 50,2785.44,2645.69
5,5 to 10,3585.87,3326.13
50,50 to 55,2442.25,2539.67
55,55 to 60,2298.41,2364.77
60,60 to 65,2233.27,2126.2
65,65 to 70,1675.23,1551
70,70 to 75,1001.41,1035.79
75,75 to 80,537.87,597.12
80,80 and over,471.59,534.78
