class,age,male,female
0,0 to 1,1138.47,995.98
1,1 to 5,4362.19,3809.62
10,10 to 15,6251.39,6001.82
15,15 to 20,6163.24,6088.48
20,20 to 25,6102.7,5586.07
25,25 to 30,5726.67,5477.17
30,30 to 35,5344.66,5410.11
35,35 to 40,5080.06,5156.55
40,40 to 45,4706.7,4628.45
45,45 to 50,4144.48,3910
5,5 to 10,5629.58,5060.21
50,50 to 55,3458.99,3676.82
55,55 to 60,3083.94,3070.98
60,60 to 65,2651.98,2715.6
65,65 to 70,1980.41,1939.39
70,70 to 75,1356.85,1498.22
75,75 to 80,840.12,847.46
80,80 and over,692.46,754.39
