class,age,male,female
0,0 to 1,1744.24,1537.7
1,1 to 5,6683.28,5881.7
10,10 to 15,9084.21,8438.85
15,15 to 20,10082.99,9703.9
20,20 to 25,10982.28,10177.61
25,25 to 30,11034.15,10351.63
30,30 to 35,10488.64,9611.88
35,35 to 40,9810.29,9017.34
40,40 to 45,8881.48,8035.55
45,45 to 50,7886.75,7200.07
5,5 to 10,7958.85,7101.58
50,50 to 55,6697.75,6485.2
55,55 to 60,6173.77,5457.64
60,60 to 65,4855.82,4402.25
65,65 to 70,3682.21,3495.68
70,70 to 75,2610.32,2755.42
75,75 to 80,1952.93,1934.24
80,80 and over,1553.05,1639.31
