class,age,male,female
0,0 to 1,1052.34,961.23
1,1 to 5,4032.18,3676.72
10,10 to 15,5288.44,5046.41
15,15 to 20,5415.7,5244.73
20,20 to 25,5555.27,5337.51
25,25 to 30,5479.78,5140.46
30,30 to 35,5129.94,4914
35,35 to 40,4936.42,4582.29
40,40 to 45,4369.77,4218.61
45,45 to 50,4005.61,3675.21
5,5 to 10,4984.3,4609
50,50 to 55,3212.97,3170.09
55,55 to 60,2856.62,2547.44
60,60 to 65,2082.6,2132.97
65,65 to 70,1517.39,1566.91
70,70 to 75,928.99,1002.28
75,75 to 80,510.11,587.02
80,80 and over,407.82,456.25
