class,age,male,female
0,0 to 1,1787.55,1592.95
1,1 to 5,6849.24,6093.05
10,10 to 15,9694.03,9117.02
15,15 to 20,9442.87,9755.78
20,20 to 25,9507.08,9874.8
25,25 to 30,9474.63,9799.53
30,30 to 35,8940.89,8928.31
35,35 to 40,8221.97,8279
40,40 to 45,7521.51,7583.45
45,45 to 50,6834.55,7024.35
5,5 to 10,8279.06,7507.17
50,50 to 55,6196.06,6552.69
55,55 to 60,5737.23,5646.6
60,60 to 65,4868.59,4591.7
65,65 to 70,3943.61,3822.45
70,70 to 75,2856.33,3151.25
75,75 to 80,2244.37,2258.26
80,80 and over,1621.42,1735.62
