class,age,male,female
0,0 to 1,1464.78,1367.88
1,1 to 5,5612.5,5232.12
10,10 to 15,6501.39,6098.76
15,15 to 20,5992.07,6053.69
20,20 to 25,6157.23,6397.35
25,25 to 30,6472.41,6141.75
30,30 to 35,6139.82,5701.58
35,35 to 40,5648.67,5283.32
40,40 to 45,5089.79,4986.12
45,45 to 50,4686.11,4372.56
5,5 to 10,6722.16,6327.7
50,50 to 55,3890.4,3904.83
55,55 to 60,3387.84,3229.73
60,60 to 65,2732.56,2699.43
65,65 to 70,1850.2,1805.84
70,70 to 75,1065.5,1267.86
75,75 to 80,605.13,719.04
80,80 and over,484.24,562.64
