class,age,male,female
0,0 to 1,492.85,434.54
1,1 to 5,1888.41,1662.1
10,10 to 15,2581.96,2397.77
15,15 to 20,2876.39,2763.4
20,20 to 25,3133.89,2902.03
25,25 to 30,3163.83,2970.39
30,30 to 35,3011.14,2756.95
35,35 to 40,2814.71,2586.7
40,40 to 45,2554.72,2311.01
45,45 to 50,2269.22,2068.67
5,5 to 10,2253.74,2008.99
50,50 to 55,1930.16,1866.77
55,55 to 60,1781.4,1567.63
60,60 to 65,1395.41,1263.7
65,65 to 70,1061.73,1008.14
70,70 to 75,754.39,798.58
75,75 to 80,568.81,562.78
80,80 and over,451.71,476.56
