class,age,male,female
0,0 to 1,983.13,909.25
1,1 to 5,3766.99,3477.87
10,10 to 15,4585.74,4378.97
15,15 to 20,4684.9,4651.15
20,20 to 25,4537.04,4205.65
25,25 to 30,4355.12,4113.64
30,30 to 35,4268.89,4108.88
35,35 to 40,4160.33,3868.53
40,40 to 45,3738.85,3690.08
45,45 to 50,3360.51,3219.25
5,5 to 10,4236.57,3957.38
50,50 to 55,2927.37,2935.4
55,55 to 60,2635.58,2689.11
60,60 to 65,2443.62,2444.22
65,65 to 70,1771.83,1841.43
70,70 to 75,1107.63,1245.4
75,75 to 80,588.41,754.86
80,80 and over,521.73,662.54
