class,age,male,female
0,0 to 1,645.5,586.81
1,1 to 5,2473.32,2244.55
10,10 to 15,3367.97,3133.24
15,15 to 20,3227.31,3089.22
20,20 to 25,3347.03,3138.88
25,25 to 30,3521.05,3321.46
30,30 to 35,3328.11,3028.25
35,35 to 40,3041.35,2788.16
40,40 to 45,2631.42,2466.11
45,45 to 50,2369.71,2206.13
5,5 to 10,3149.88,2900.13
50,50 to 55,2017.23,1969.04
55,55 to 60,1714.36,1595.58
60,60 to 65,1375.05,1322.87
65,65 to 70,1100.23,1033.8
70,70 to 75,701.94,767.57
75,75 to 80,486.79,507.33
80,80 and over,381.31,436.29
