class,age,male,female
0,0 to 1,628.16,588.92
1,1 to 5,2406.89,2252.6
10,10 to 15,3069.54,2960.58
15,15 to 20,2379.41,2577.11
20,20 to 25,2374.39,2644.74
25,25 to 30,2473.17,2441.09
30,30 to 35,2201.47,2187.46
35,35 to 40,2119.66,2160.21
40,40 to 45,2013.52,2051.75
45,45 to 50,1796.18,1752.63
5,5 to 10,3245.72,3071.61
50,50 to 55,1500.03,1593.65
55,55 to 60,1316.72,1441.33
60,60 to 65,1361.26,1426.07
65,65 to 70,811.13,858.72
70,70 to 75,402.96,547.38
75,75 to 80,218.12,286.95
80,80 and over,153.55,227.4
