class,age,male,female
0,0 to 1,880.28,800.26
1,1 to 5,3372.93,3060.97
10,10 to 15,4592.95,4272.88
15,15 to 20,4401.01,4212.71
20,20 to 25,4564.13,4280.41
25,25 to 30,4801.4,4529.28
30,30 to 35,4538.28,4129.48
35,35 to 40,4147.32,3802.16
40,40 to 45,3588.39,3363.06
45,45 to 50,3231.54,3008.53
5,5 to 10,4295.64,3955.04
50,50 to 55,2750.86,2685.21
55,55 to 60,2337.87,2175.93
60,60 to 65,1875.16,1804.03
65,65 to 70,1500.33,1409.77
70,70 to 75,957.17,1046.7
75,75 to 80,663.75,691.79
80,80 and over,519.92,594.91
