class,age,male,female
0,0 to 1,4778.56,4365.98
1,1 to 5,18309.72,16699.89
10,10 to 15,23963.52,22865.13
15,15 to 20,24356.06,23564.91
20,20 to 25,24831.13,23956.4
25,25 to 30,24525.87,23112.65
30,30 to 35,22991.82,22139.62
35,35 to 40,22202.65,20656.25
40,40 to 45,19670.95,19008.44
45,45 to 50,18049.89,16532.61
5,5 to 10,22715,21004.54
50,50 to 55,14424.74,14238.13
55,55 to 60,12808.5,11440.98
60,60 to 65,9313.38,9576.36
65,65 to 70,6765.57,7020.15
70,70 to 75,4139.74,4460.49
75,75 to 80,2249.59,2577.66
80,80 and over,1779.72,1992.67
