class,age,male,female
0,0 to 1,1221.26,1143.18
1,1 to 5,4679.41,4372.67
10,10 to 15,6218.06,5899.88
15,15 to 20,5470.24,5282.92
20,20 to 25,5159.57,5296.63
25,25 to 30,5261.29,5141.77
30,30 to 35,4895.4,4843.25
35,35 to 40,4729.75,4765.78
40,40 to 45,4412.38,4534.89
45,45 to 50,4115.38,4053.88
5,5 to 10,6229.55,5720.93
50,50 to 55,3487.84,3640.82
55,55 to 60,3044.39,2982.18
60,60 to 65,2454.45,2496.63
65,65 to 70,1705.27,1759.68
70,70 to 75,975.82,1215.45
75,75 to 80,557.22,706.25
80,80 and over,432.79,543.23
