class,age,male,female
0,0 to 1,1115.58,1031.67
1,1 to 5,4274.52,3946.15
10,10 to 15,5162.19,4931.64
15,15 to 20,5228.63,5183.93
20,20 to 25,5050.29,4674.11
25,25 to 30,4843.39,4588.7
30,30 to 35,4752.28,4589.78
35,35 to 40,4640.41,4314.4
40,40 to 45,4169.08,4118.65
45,45 to 50,3749.38,3590.55
5,5 to 10,4810.79,4497.66
50,50 to 55,3264.79,3270.92
55,55 to 60,2939.58,3014.46
60,60 to 65,2748.45,2754.14
65,65 to 70,1987.11,2065.35
70,70 to 75,1236.8,1392.98
75,75 to 80,655.88,844.65
80,80 and over,583.81,748.36
