class,age,male,female
0,0 to 1,1042.17,964.33
1,1 to 5,3993.24,3688.54
10,10 to 15,5386.8,5110.08
15,15 to 20,6051.61,6083.22
20,20 to 25,6034.16,5695.3
25,25 to 30,5841.12,5332.76
30,30 to 35,5658.93,5260.29
35,35 to 40,5406.62,5038.68
40,40 to 45,4868.12,4760.57
45,45 to 50,4347.63,4177.91
5,5 to 10,4466.29,4119.05
50,50 to 55,3785.52,3839.06
55,55 to 60,3405.99,3282.33
60,60 to 65,2851.51,2809.77
65,65 to 70,2151.27,2245.14
70,70 to 75,1404.86,1560.69
75,75 to 80,763.87,945.54
80,80 and over,647.71,741.62
