class,age,male,female
0,0 to 1,1403.24,1239.11
1,1 to 5,5376.7,4739.61
10,10 to 15,7402.27,6617.22
15,15 to 20,8350.38,7626.74
20,20 to 25,9263.04,8457.57
25,25 to 30,8956.1,8607.88
30,30 to 35,8843.11,8119.96
35,35 to 40,8253.47,7599.76
40,40 to 45,7282.74,6591.36
45,45 to 50,6408.7,5827.21
5,5 to 10,6719.6,5969.68
50,50 to 55,5452.66,5123.16
55,55 to 60,4929.38,4270.14
60,60 to 65,3683.48,3204.88
65,65 to 70,2667.2,2326.46
70,70 to 75,1771.16,1774.98
75,75 to 80,1219.91,1203
80,80 and over,1079.13,1124.11
