class,age,male,female
0,0 to 1,1124.88,1049.26
1,1 to 5,4310.13,4013.4
10,10 to 15,5779.17,5472.16
15,15 to 20,5133.88,4942.28
20,20 to 25,4891.15,4952.85
25,25 to 30,5004.09,4870.45
30,30 to 35,4663.35,4568.7
35,35 to 40,4477.56,4465.49
40,40 to 45,4138.23,4209.17
45,45 to 50,3843.2,3765.96
5,5 to 10,5732.69,5260.85
50,50 to 55,3262.09,3380.05
55,55 to 60,2837.37,2763.68
60,60 to 65,2285.34,2310.77
65,65 to 70,1621.56,1654.73
70,70 to 75,943.45,1153.83
75,75 to 80,557.84,684.7
80,80 and over,433.51,536.53
