class,age,male,female
0,0 to 1,229.29,212.32
1,1 to 5,878.55,812.11
10,10 to 15,1067.91,1019.41
15,15 to 20,1066.6,1058.85
20,20 to 25,1028.89,957.25
25,25 to 30,991.75,940.01
30,30 to 35,970.45,939.78
35,35 to 40,948.09,883.98
40,40 to 45,851.27,839.29
45,45 to 50,764.41,731.69
5,5 to 10,991.48,927.7
50,50 to 55,664.13,666.87
55,55 to 60,599.71,614.6
60,60 to 65,561.83,560.98
65,65 to 70,404.02,418.1
70,70 to 75,251.02,282.17
75,75 to 80,132.99,170.03
80,80 and over,117.66,149.81
