class,age,male,female
0,0 to 1,1845.94,1624.66
1,1 to 5,7072.97,6214.34
10,10 to 15,10216.3,9736.86
15,15 to 20,10164.64,9969.04
20,20 to 25,10104.35,9253.17
25,25 to 30,9490.78,9131.31
30,30 to 35,8896.02,8990.9
35,35 to 40,8436.18,8609.73
40,40 to 45,7820.29,7698.51
45,45 to 50,6884.45,6535.34
5,5 to 10,9172.9,8254.12
50,50 to 55,5747.75,6156.49
55,55 to 60,5079.33,5203.76
60,60 to 65,4464.74,4697.87
65,65 to 70,3413.93,3385.53
70,70 to 75,2247.86,2500.14
75,75 to 80,1356.36,1388.84
80,80 and over,1086.27,1223.74
