class,age,male,female
0,0 to 1,1047.79,938.95
1,1 to 5,4014.77,3591.49
10,10 to 15,5870.7,5378.76
15,15 to 20,6170.08,6084.7
20,20 to 25,6749.36,6603.13
25,25 to 30,7162.15,6942.02
30,30 to 35,6684.8,6195.24
35,35 to 40,6056.39,5730.59
40,40 to 45,5588.38,5404.63
45,45 to 50,4998.51,4884.13
5,5 to 10,4931.58,4428.15
50,50 to 55,4559.27,4638.52
55,55 to 60,4193.06,3932.36
60,60 to 65,3365.28,3064.38
65,65 to 70,2590.27,2522
70,70 to 75,1957.38,2175.59
75,75 to 80,1544.71,1529.08
80,80 and over,1212.18,1237.77
