class,age,male,female
0,0 to 1,911.01,852.87
1,1 to 5,3490.65,3262.24
10,10 to 15,4669.74,4433.08
15,15 to 20,4099.21,3950.1
20,20 to 25,3849.85,3949.6
25,25 to 30,3919.4,3836.37
30,30 to 35,3642.98,3616.38
35,35 to 40,3528.99,3569.24
40,40 to 45,3298.08,3397.68
45,45 to 50,3078.08,3040.06
5,5 to 10,4671.53,4285.06
50,50 to 55,2611.38,2731.03
55,55 to 60,2279.62,2235.95
60,60 to 65,1837.84,1872.04
65,65 to 70,1278.45,1322.62
70,70 to 75,731.35,912.89
75,75 to 80,417.73,531.03
80,80 and over,323.99,408.14
