class,age,male,female
0,0 to 1,2378.09,2119.21
1,1 to 5,9111.99,8105.98
10,10 to 15,12896.31,12128.62
15,15 to 20,12562.34,12978.5
20,20 to 25,12648.13,13137.04
25,25 to 30,12604.86,13036.71
30,30 to 35,11894.66,11877.66
35,35 to 40,10938.24,11013.86
40,40 to 45,10006.23,10088.47
45,45 to 50,9092.28,9344.64
5,5 to 10,11014.09,9987.2
50,50 to 55,8242.78,8717.14
55,55 to 60,7632.32,7511.79
60,60 to 65,6476.77,6108.37
65,65 to 70,5246.09,5084.91
70,70 to 75,3799.71,4191.98
75,75 to 80,2985.53,3004
80,80 and over,2156.92,2308.82
