class,age,male,female
0,0 to 1,696.55,644.83
1,1 to 5,2668.94,2466.48
10,10 to 15,3615.08,3432.61
15,15 to 20,4092.82,4125.05
20,20 to 25,4083.62,3849.37
25,25 to 30,3958.77,3615.81
30,30 to 35,3836.89,3554.24
35,35 to 40,3659.12,3406.73
40,40 to 45,3298.61,3220.4
45,45 to 50,2945.8,2832.55
5,5 to 10,2971.93,2741.59
50,50 to 55,2577.32,2609.13
55,55 to 60,2318.63,2230.56
60,60 to 65,1945.53,1901.84
65,65 to 70,1461.59,1517.1
70,70 to 75,961.18,1060.05
75,75 to 80,521.07,639.9
80,80 and over,442.19,499.73
