dtname,block_name,object_id,distance_from_river
Anugul,ANUGUL,21-384-03276,2579.73103386322
Anugul,ATHMALLIK,21-384-03277,2636.55111423715
Anugul,BANARPAL,21-384-03278,1796.93352719723
Anugul,CHHENDIPADA,21-384-03279,2935.42563209559
Anugul,KANIHA,21-384-03280,1712.52299210479
Anugul,KISHORENAGAR,21-384-03281,2435.41277597548
Anugul,PALALAHADA,21-384-03282,1893.22419196054
Anugul,TALACHER,21-384-03283,1893.83650238043
Balangir,AGALPUR,21-393-03284,1985.57115220482
Balangir,BALANGIR,21-393-03285,3756.55278843411
Balangir,BANGOMUNDA,21-393-03286,1657.84516850139
Balangir,BELPARA,21-393-03287,2160.83345212464
Balangir,DEOGAON,21-393-03288,2057.53739430358
Balangir,GUDVELLA,21-393-03289,1546.34008012945
Balangir,KHAPRAKHOL,21-393-03290,2806.82954979711
Balangir,LOISINGA,21-393-03291,2333.3841959128
Balangir,MURIBAHAL,21-393-03292,2079.44308944681
Balangir,PATNAGARH,21-393-03293,2127.0938559656
Balangir,PUINTALA,21-393-03294,2597.09054820595
Balangir,SAINTALA,21-393-03295,2982.9480208694
Balangir,TITLAGARH,21-393-03296,1945.84889253613
Balangir,TUREKELA,21-393-03297,3077.81673659377
Baleshwar,BAHANAGA,21-377-03298,3332.70521417539
Baleshwar,BALESHWAR,21-377-03299,3025.7193479455
Baleshwar,BALIAPAL,21-377-03300,2923.07763742578
Baleshwar,BASTA,21-377-03301,1759.42765798492
Baleshwar,BHOGRAI,21-377-03302,6312.24247473983
Baleshwar,JALESWAR,21-377-03303,3601.34266990611
Baleshwar,KHAIRA,21-377-03304,3109.60272545352
Baleshwar,NILGIRI,21-377-03305,2837.00335808101
Baleshwar,OUPADA,21-377-03306,3793.5674739099
Baleshwar,REMUNA,21-377-03307,3422.92791592218
Baleshwar,SIMULIA,21-377-03308,5521.14117085686
Baleshwar,SORO,21-377-03309,1844.87008123663
Bargarh,AMBABHONA,21-370-03310,1631.53430563923
Bargarh,ATTABIRA,21-370-03311,2358.93166777217
Bargarh,BARGARH,21-370-03312,1793.39989489227
Bargarh,BARPALI,21-370-03313,1863.5188663127
Bargarh,BHATLI,21-370-03314,2234.81521319077
Bargarh,BHEDEN,21-370-03315,2193.08918811633
Bargarh,BIJEPUR,21-370-03316,2718.3713094698
Bargarh,GAISILET,21-370-03317,2157.48242192635
Bargarh,JHARBANDH,21-370-03318,2242.00822405685
Bargarh,PADAMPUR,21-370-03319,2326.32162146963
Bargarh,PAIKMAL,21-370-03320,2352.86103934668
Bargarh,SOHELLA,21-370-03321,2872.0382868281
Bhadrak,BASUDEVPUR,21-378-03322,4312.59309558756
Bhadrak,BHADRAK,21-378-03323,3388.04683504921
Bhadrak,BHANDARIPOKHARI,21-378-03324,4033.05708574621
